customer_id,business_name,phone_number,national_id,county,business_type,signup_date,months_active,avg_monthly_orders,avg_order_value_kes,support_tickets_6m,late_deliveries_6m,pct_credit_orders,churned
DL-13062,Mwangi Mart,0733575903,27446532,Uasin Gishu,Mini mart,2022-01-22,54,0.2,3190.0,0,0,0.5,0
DL-10666,Nyambura Mart,0775509454,12592667,Nairobi,General shop,2025-12-02,7,0.1,4770.0,2,0,1.0,0
DL-12971,Otieno Mini Mart,0769500619,18422041,Kisumu,Pharmacy,2026-01-31,5,1.0,2700.0,1,1,0.6,1
DL-12996,Achieng Duka,0769798637,17600832,Nairobi,Mini mart,2024-03-12,28,0.7,4550.0,1,0,0.5,0
DL-10445,Mutua Mini Mart,0788343520,19143801,Nairobi,Mini mart,2025-12-02,7,0.7,3530.0,1,2,0.8,1
DL-14539,Mutua Mini Mart,0719911809,39088329,Nairobi,Pharmacy,2026-01-31,5,4.0,7350.0,1,3,0.45,0
DL-11975,Kamau Enterprises,0746761791,20440301,Kisumu,Mini mart,2024-10-08,21,1.6,3660.0,1,0,0.21,0
DL-12945,Nyambura Duka,0777005188,30654700,Kiambu,General shop,2022-07-21,48,1.2,6290.0,4,3,0.67,0
DL-11756,Atieno Supplies,0717711040,15529252,Mombasa,General shop,2023-12-13,31,1.5,9320.0,1,0,0.06,0
DL-13279,Wairimu Stores,0712261375,10599083,Kiambu,General shop,2026-05-01,2,1.0,34800.0,0,0,0.0,1
DL-12998,Wafula Enterprises,0724174824,24005975,Nakuru,General shop,2023-10-14,33,0.9,4770.0,3,2,0.36,0
DL-11866,Auma Enterprises,0755338464,16816671,Meru,General shop,2025-04-06,15,1.7,4160.0,1,2,0.65,0
DL-11476,Mwangi Shop,0765418697,16950227,Kiambu,General shop,2025-09-03,10,0.4,4550.0,2,1,0.0,0
DL-12244,Kiprop Supplies,0753239805,26786785,Mombasa,Mini mart,2025-10-03,9,1.6,8250.0,4,2,0.5,1
DL-13983,Nyambura Stores,0788547246,38432565,Uasin Gishu,Electronics,2025-05-06,14,2.2,16050.0,0,2,0.44,0
DL-10920,Chebet Mini Mart,0750869705,38507980,Nairobi,Hardware,2024-05-11,26,2.2,7400.0,5,4,0.31,0
DL-14533,Otieno Duka,0750441411,39153416,Mombasa,Agrovet,2025-10-03,9,2.6,10280.0,1,2,0.13,0
DL-11627,Otieno Supplies,0798800383,18399342,Nakuru,Agrovet,2025-07-05,12,3.3,8130.0,1,3,0.6,0
DL-12331,Nyambura Duka,0750264892,33408329,Kiambu,General shop,2025-11-02,8,2.2,10880.0,1,4,0.5,1
DL-12465,Omondi Stores,0742279753,11687327,Kiambu,Mini mart,2025-03-07,16,0.4,2970.0,2,0,0.4,0
DL-10924,Atieno Mart,0712017192,19981823,Nairobi,,2025-12-02,7,2.1,5110.0,0,0,0.33,0
DL-14322,Achieng Mini Mart,0712895969,36980637,Nairobi,Agrovet,2026-01-31,5,2.0,7530.0,1,2,0.3,0
DL-11757,Achieng Enterprises,0757137753,22481549,Kiambu,Hardware,2024-01-12,30,0.8,5880.0,0,0,0.22,0
DL-11965,Barasa Mini Mart,0798966106,18932863,Uasin Gishu,General shop,2023-04-17,39,3.2,15640.0,4,7,0.08,0
DL-14984,Njeri Traders,0716308756,31991155,Nairobi,Mini mart,2024-12-07,19,0.9,3410.0,0,2,0.18,0
DL-11708,Nyambura Mini Mart,0728825883,39736113,Nairobi,Electronics,2021-12-23,55,3.2,4270.0,0,4,0.26,0
DL-13031,Kamau Duka,0711564360,23537275,Mombasa,Mini mart,2025-10-03,9,2.7,15030.0,1,3,0.12,0
DL-13405,Njeri Stores,0720293035,34483434,Machakos,General shop,2024-09-08,22,0.3,15140.0,3,2,0.25,1
DL-11197,Nyambura Traders,0749432621,19704098,Kiambu,Mini mart,2026-04-01,3,0.3,7330.0,0,1,1.0,0
DL-14473,Mutua Duka,0788157176,18110387,Kiambu,Mini mart,2026-05-01,2,1.5,1550.0,3,2,0.33,0
DL-10567,Mutua Enterprises,0739136959,20592754,Kiambu,Mini mart,2023-03-18,40,1.5,7270.0,2,3,0.06,0
DL-13002,Wanjiku Mini Mart,0757748084,29675402,Machakos,General shop,2026-01-31,5,1.8,5120.0,0,0,0.44,0
DL-11081,Kamau Duka,0788295534,26629670,Mombasa,Electronics,2026-04-01,3,2.0,2400.0,2,2,0.67,1
DL-12650,Achieng Duka,0714977457,13447077,Machakos,General shop,2024-03-12,28,0.6,11520.0,1,1,0.29,0
DL-11734,Achieng Traders,0718793036,19354201,Mombasa,General shop,2025-05-06,14,0.3,,2,0,0.25,0
DL-11327,Omondi Mini Mart,0747923694,26971952,Kisumu,Mini mart,2024-08-09,23,0.4,3120.0,2,1,0.4,0
DL-12392,Mwangi Supplies,0780469078,35296938,Nairobi,General shop,2024-09-08,22,1.7,8360.0,1,2,0.65,0
DL-14487,Achieng Enterprises,0738447350,37637955,Machakos,General shop,2025-06-05,13,1.2,8640.0,0,1,0.53,0
DL-11504,Njeri Supplies,0793031523,24370198,Nairobi,General shop,2024-07-10,24,0.1,2410.0,1,0,0.0,0
DL-12055,Chebet Enterprises,0741287691,18023328,Nairobi,General shop,2025-04-06,15,1.1,9060.0,3,5,0.15,1
DL-14541,Achieng Enterprises,0742846255,37878059,Kiambu,Pharmacy,2025-10-03,9,1.8,7770.0,2,4,0.56,1
DL-10343,Otieno Traders,0720682480,20891593,Uasin Gishu,Agrovet,2024-09-08,22,5.5,7040.0,5,5,0.23,0
DL-11278,Wanjiku Supplies,0792738886,10376860,Nairobi,Mini mart,2023-11-13,32,0.3,5650.0,1,0,0.0,0
DL-11230,Achieng Shop,0770456617,31884900,Kiambu,Mini mart,2023-03-18,40,1.3,3170.0,3,5,0.44,1
DL-12660,Auma Duka,0778181629,32740633,Mombasa,General shop,2024-02-11,29,1.6,4960.0,2,3,0.26,0
DL-11370,Barasa Traders,0743715741,33321354,Nairobi,Pharmacy,2025-09-03,10,6.2,26340.0,2,7,0.18,0
DL-13660,Chebet Supplies,0724005366,10571743,Machakos,Mini mart,2026-04-01,3,0.7,6020.0,0,0,0.0,1
DL-13635,Barasa Supplies,0754493172,14083686,Kisumu,General shop,2024-11-07,20,0.7,3860.0,1,0,0.62,0
DL-12150,Kiprop Shop,0779622752,23529938,Mombasa,General shop,2023-10-14,33,1.4,9320.0,1,4,0.24,1
DL-11129,Barasa Supplies,0752929486,26282821,Mombasa,Electronics,2023-09-14,34,5.1,4800.0,1,3,0.3,0
DL-14657,Atieno Enterprises,0723723380,29483242,Nakuru,General shop,2025-08-04,11,1.3,5390.0,4,5,0.43,1
DL-12950,Mwangi Enterprises,0757749287,12996431,Nairobi,General shop,2024-07-10,24,0.8,9300.0,1,1,0.2,0
DL-12903,Kamau Shop,0710644530,39621840,Uasin Gishu,Pharmacy,2025-06-05,13,2.2,2740.0,1,2,0.12,0
DL-14063,Mutua Mart,0722031481,39766723,Meru,Hardware,2026-01-01,6,0.5,9330.0,0,0,0.67,0
DL-13115,Otieno Stores,0737175380,15499131,Nakuru,General shop,2022-05-22,50,1.6,4310.0,0,1,0.37,0
DL-10350,Wanjiku Stores,0727313249,20046227,Uasin Gishu,Mini mart,2023-12-13,31,0.6,3610.0,2,3,0.29,0
DL-11816,Nyambura Traders,0758559115,16577743,Nairobi,Mini mart,2022-02-21,53,3.1,9960.0,0,1,0.59,0
DL-10641,Atieno Shop,0795135893,26962331,Nairobi,Pharmacy,2026-05-01,2,2.0,13280.0,1,1,0.5,0
DL-10531,Otieno Mini Mart,0714972121,17645025,Uasin Gishu,General shop,2025-04-06,15,1.2,3610.0,0,1,0.07,0
DL-10367,Mwangi Shop,0719085979,31442387,Mombasa,Mini mart,2024-10-08,21,1.1,3090.0,0,2,0.31,0
DL-11921,Auma Enterprises,0724713520,34611382,Kiambu,General shop,2025-02-05,17,0.6,,2,0,0.29,0
DL-14258,Achieng Mart,0714687570,34496936,Machakos,Pharmacy,2024-12-07,19,1.5,6440.0,3,4,0.33,0
DL-13029,Chebet Enterprises,0763572229,37476422,Machakos,General shop,2021-10-24,57,1.1,17660.0,1,3,0.31,0
DL-13188,Omondi Shop,0735999561,10027645,Kiambu,Electronics,2026-01-01,6,2.3,7160.0,0,0,0.79,0
DL-11371,Njeri Duka,0733760033,32877528,Uasin Gishu,General shop,2022-06-21,49,0.2,5370.0,1,0,0.33,0
DL-11724,Otieno Mart,0785398149,28559587,Nairobi,,2023-09-14,34,0.7,5620.0,1,1,0.25,0
DL-10528,Barasa Enterprises,0730510061,28850209,Nairobi,Electronics,2026-01-31,5,2.0,7850.0,1,3,0.0,1
DL-11794,Otieno Stores,0725454098,28071337,Mombasa,Agrovet,2025-01-06,18,0.4,2740.0,0,1,0.2,0
DL-13027,Njeri Traders,0747651137,21516546,Mombasa,Pharmacy,2024-02-11,29,1.2,4580.0,0,2,0.21,0
DL-13423,Auma Duka,0762623112,25523992,Nairobi,Electronics,2023-09-14,34,0.9,7360.0,0,1,0.45,0
DL-14057,Nyambura Shop,0721753567,15523375,Nakuru,Mini mart,2025-04-06,15,0.2,6460.0,0,1,0.5,0
DL-12325,Njeri Supplies,0790139109,19578311,Kiambu,Pharmacy,2024-02-11,29,1.8,11730.0,0,0,0.59,0
DL-12143,Nyambura Mart,0721412289,29454682,Nairobi,General shop,2025-02-05,17,1.7,4720.0,2,2,0.5,0
DL-12335,Kamau Traders,0789818910,35465405,Meru,Mini mart,2026-01-31,5,1.2,4000.0,3,3,0.33,0
DL-14472,Kamau Traders,0784743218,24668376,Kisumu,Hardware,2024-08-09,23,0.6,14940.0,1,0,0.43,0
DL-10418,Kiprop Mini Mart,0733697774,23333359,Nairobi,Mini mart,2023-06-16,37,0.5,,3,2,0.33,0
DL-14553,Nyambura Traders,0771875737,31926877,Machakos,General shop,2024-09-08,22,3.5,7180.0,2,6,0.14,1
DL-12746,Omondi Duka,0724715973,12373864,Nairobi,Hardware,2025-08-04,11,1.4,5810.0,1,5,0.53,0
DL-13625,Wairimu Mart,0769814923,32610557,Mombasa,Mini mart,2025-08-04,11,1.9,2830.0,1,2,0.14,0
DL-11176,Auma Shop,0714254484,25108821,Uasin Gishu,General shop,2025-02-05,17,0.7,4710.0,0,0,0.25,0
DL-14459,Mwangi Shop,0716432396,12092147,Meru,Hardware,2026-04-01,3,2.3,2040.0,1,2,0.57,0
DL-10670,Nyambura Duka,0752317952,33530033,Nairobi,Hardware,2025-05-06,14,1.6,3250.0,0,1,0.32,0
DL-11541,Chebet Mart,0744543848,26527375,Machakos,Hardware,2025-10-03,9,1.4,11640.0,1,1,0.0,0
DL-12073,Auma Mart,0729254196,36364094,Meru,Agrovet,2025-08-04,11,1.1,9140.0,0,1,0.17,1
DL-14050,Kamau Stores,0713770161,20220144,Nairobi,Mini mart,2024-04-11,27,0.9,10680.0,0,1,0.18,0
DL-11983,Omondi Stores,0731609040,20436181,Kiambu,Hardware,2023-10-14,33,1.8,3180.0,3,2,0.23,0
DL-14846,Kamau Enterprises,0718492695,37170270,Kiambu,General shop,2023-08-15,35,0.9,6980.0,1,0,0.45,0
DL-14267,Njeri Duka,0791736237,32876535,Nairobi,General shop,2025-12-02,7,0.7,4380.0,2,2,0.2,1
DL-14312,Otieno Mini Mart,0799844343,20774980,Nakuru,Pharmacy,2025-06-05,13,1.2,6480.0,1,1,0.27,0
DL-11935,Achieng Traders,0732347096,25822014,Kisumu,Electronics,2024-05-11,26,2.9,5320.0,1,1,0.4,0
DL-12223,Wairimu Enterprises,0786101921,25933779,Kisumu,General shop,2025-10-03,9,0.1,8010.0,0,0,0.0,0
DL-12403,Wanjiku Enterprises,0791383022,12262145,Nairobi,General shop,2023-01-17,42,1.3,3190.0,1,2,0.19,0
DL-11868,Achieng Stores,0751756440,13492140,Mombasa,Pharmacy,2025-07-05,12,1.0,4530.0,0,0,0.58,0
DL-13268,Wanjiku Duka,0746705342,29257162,Nairobi,General shop,2025-07-05,12,1.5,4010.0,2,1,0.22,0
DL-11526,Chebet Mart,0788411004,35877479,Uasin Gishu,Agrovet,2023-10-14,33,1.8,10290.0,2,2,0.29,0
DL-10029,Njeri Duka,0751155160,23277951,Mombasa,General shop,2026-04-01,3,0.7,5840.0,2,0,0.5,1
DL-10115,Otieno Mini Mart,0789512045,31475876,Kisumu,General shop,2026-03-02,4,0.8,2410.0,0,1,0.0,1
DL-14064,Wairimu Mart,0725468776,26053103,Nairobi,Pharmacy,2021-07-26,60,1.5,6800.0,0,1,0.33,0
DL-11620,Chebet Mart,0796609764,21931401,Mombasa,General shop,2024-09-08,22,0.8,6040.0,0,1,0.56,0
DL-10158,Achieng Traders,0790472665,36640689,Nakuru,Pharmacy,2022-06-21,49,1.2,2480.0,1,2,0.47,0
DL-14235,Njeri Stores,0784249805,10767658,Nairobi,Hardware,2026-01-01,6,0.5,2540.0,0,0,0.0,0
DL-10538,Kiprop Mart,0722339505,13062378,Kiambu,Mini mart,2025-11-02,8,1.8,5350.0,1,1,0.21,0
DL-14769,Nyambura Enterprises,0734176348,38788059,Nairobi,Pharmacy,2025-01-06,18,1.8,7660.0,0,0,0.18,0
DL-10017,Wairimu Stores,0731113435,39733408,Nairobi,Agrovet,2025-10-03,9,2.3,11990.0,0,0,0.19,0
DL-11275,Omondi Shop,0722439749,22982379,Uasin Gishu,General shop,2024-09-08,22,0.2,3600.0,0,0,0.33,0
DL-12822,Atieno Duka,0772974285,37249712,Nairobi,Pharmacy,2025-02-05,17,1.7,4970.0,0,1,0.5,0
DL-10994,Auma Supplies,0766898075,25249724,Kisumu,General shop,2023-08-15,35,1.9,12800.0,2,1,0.35,0
DL-13620,Auma Stores,0729627856,19971660,Nairobi,Mini mart,2024-08-09,23,0.2,5040.0,0,0,0.33,0
DL-12532,Wairimu Shop,0762397522,37315400,Nakuru,Pharmacy,2025-01-06,18,0.2,9040.0,0,0,0.0,0
DL-10451,Mutua Mart,0787246422,21347086,Nairobi,Electronics,2024-08-09,23,1.3,2080.0,0,1,0.69,0
DL-10198,Mutua Supplies,0755169725,37285315,Nairobi,Hardware,2024-12-07,19,2.0,,1,5,0.71,1
DL-12740,Auma Enterprises,0771666142,20937138,Nakuru,Pharmacy,2024-03-12,28,1.8,4070.0,1,4,0.05,0
DL-13103,Mutua Mart,0799858720,24163837,Mombasa,General shop,2025-02-05,17,1.3,7880.0,3,2,0.19,0
DL-11212,Mwangi Enterprises,0759325451,20204517,Kiambu,Pharmacy,2024-07-10,24,0.8,3670.0,1,1,0.22,0
DL-12314,Njeri Stores,0798536339,25740786,Uasin Gishu,Mini mart,2025-11-02,8,0.5,12210.0,0,0,0.0,0
DL-14318,Nyambura Duka,0756158612,18897460,Kiambu,General shop,2025-01-06,18,0.8,3420.0,0,2,0.1,0
DL-12438,Achieng Duka,0731945693,13201905,Kiambu,Electronics,2025-12-02,7,2.3,1780.0,1,3,0.56,0
DL-11028,Mwangi Supplies,0773417901,32161665,Mombasa,Mini mart,2026-05-01,2,0.5,9340.0,2,0,0.0,0
DL-14859,Atieno Mini Mart,0734800466,33403101,Nakuru,Hardware,2026-05-31,1,1.0,8010.0,4,0,0.0,0
DL-14118,Auma Supplies,0749954106,31217129,Kisumu,Mini mart,2024-08-09,23,0.5,8270.0,0,0,0.83,0
DL-14094,Wanjiku Duka,0714140227,17165239,Nairobi,General shop,2023-12-13,31,2.2,4700.0,2,3,0.37,0
DL-11406,Wafula Duka,0762019105,23768881,Nairobi,Hardware,2024-11-07,20,1.3,5560.0,1,1,0.31,0
DL-12264,Auma Shop,0791008930,31832203,Nairobi,Mini mart,2023-11-13,32,1.5,5620.0,0,0,0.39,0
DL-12159,Wafula Supplies,0710161198,34632568,Nakuru,Mini mart,2025-08-04,11,0.4,12180.0,1,1,0.0,0
DL-14449,Achieng Shop,0789078366,35847748,Kiambu,General shop,2023-10-14,33,1.6,4740.0,3,2,0.42,0
DL-12416,Wafula Mart,0763605289,15914579,Uasin Gishu,General shop,2025-10-03,9,1.4,1890.0,0,4,0.85,0
DL-12107,Kamau Traders,0763717905,33499604,Kisumu,Electronics,2026-01-01,6,0.8,2910.0,1,1,0.8,1
DL-13818,Otieno Shop,0795540834,25507516,Uasin Gishu,,2023-09-14,34,0.4,5060.0,0,0,0.4,0
DL-14096,Atieno Enterprises,0770506364,22704117,Meru,General shop,2025-09-03,10,0.8,5900.0,0,0,0.12,0
DL-12404,Njeri Mini Mart,0773113305,28424135,Mombasa,Mini mart,2024-03-12,28,1.5,4580.0,3,2,0.11,0
DL-14093,Atieno Enterprises,0738974698,28731242,Kisumu,Pharmacy,2025-11-02,8,1.0,6900.0,0,0,0.12,0
DL-12693,Chebet Supplies,0767438352,33021104,Kiambu,General shop,2025-06-05,13,1.4,1800.0,0,1,0.65,0
DL-14279,Otieno Enterprises,0758530587,34232542,Meru,General shop,2025-01-06,18,1.5,5140.0,3,2,0.28,1
DL-12930,Achieng Mini Mart,0750661848,18848812,Mombasa,Electronics,2024-12-07,19,1.4,7090.0,0,0,0.35,0
DL-13068,Chebet Shop,0795734205,37910956,Nakuru,Mini mart,2022-06-21,49,0.6,21480.0,0,2,0.14,0
DL-14062,Wafula Mart,0782257527,14481338,Nairobi,General shop,2025-08-04,11,0.2,8840.0,0,0,0.5,0
DL-11270,Chebet Stores,0718649090,35641577,Kiambu,Mini mart,2025-11-02,8,2.4,1800.0,3,5,0.68,1
DL-13308,Wairimu Supplies,0734470112,35436312,Nakuru,Mini mart,2024-06-10,25,0.8,2930.0,0,1,0.44,1
DL-11563,Wafula Enterprises,0785324417,34233765,Kiambu,Mini mart,2025-04-06,15,0.9,5050.0,1,0,0.27,0
DL-11120,Njeri Traders,0712303202,27183293,Nairobi,Mini mart,2024-12-07,19,3.1,3570.0,2,4,0.43,0
DL-11947,Wanjiku Enterprises,0793347391,29670954,Machakos,General shop,2024-01-12,30,1.8,7040.0,1,3,0.05,0
DL-11100,Nyambura Shop,0734718091,31005821,Kiambu,Agrovet,2025-01-06,18,0.4,4650.0,0,0,0.4,0
DL-10349,Chebet Supplies,0752137142,11272353,Mombasa,Electronics,2024-10-08,21,1.2,6060.0,1,1,0.4,0
DL-12381,Chebet Supplies,0770817758,21329938,Nairobi,General shop,2026-01-31,5,0.6,8650.0,1,1,0.0,0
DL-12834,Mwangi Traders,0735170492,35838936,Nairobi,General shop,2025-06-05,13,1.2,3550.0,4,0,0.5,1
DL-13863,Wairimu Mart,0723875423,22507696,Kisumu,Agrovet,2026-05-01,2,4.0,3870.0,1,1,0.12,0
DL-12445,Auma Enterprises,0743374587,20129228,Meru,Hardware,2025-08-04,11,0.5,5870.0,0,0,0.2,0
DL-14791,Barasa Mini Mart,0779870018,10199062,Nairobi,Mini mart,2022-03-23,52,1.8,2530.0,1,0,0.0,0
DL-13759,Wairimu Duka,0780877123,22693148,Nairobi,Hardware,2025-05-06,14,0.6,4200.0,4,1,0.43,0
DL-10676,Wafula Mini Mart,0748095952,35213142,Nairobi,Mini mart,2024-06-10,25,1.1,4020.0,3,3,0.15,0
DL-13979,Kamau Duka,0780826001,25903259,Nakuru,General shop,2025-08-04,11,0.9,4830.0,4,1,0.1,1
DL-12258,Wanjiku Mini Mart,0761404045,10605484,Meru,Mini mart,2024-04-11,27,2.8,3560.0,3,4,0.32,0
DL-12444,Auma Supplies,0751946562,13550826,Kisumu,Electronics,2024-03-12,28,0.4,9320.0,0,0,0.2,0
DL-12807,Barasa Supplies,0768018658,32211449,Kisumu,General shop,2023-11-13,32,1.8,7810.0,3,0,0.38,1
DL-11742,Auma Traders,0721202095,24241303,Nairobi,Mini mart,2024-07-10,24,1.6,3290.0,0,1,0.42,0
DL-11168,Kamau Supplies,0750688697,17790613,Uasin Gishu,General shop,2025-06-05,13,0.8,,1,1,0.1,0
DL-12597,Auma Stores,0780851362,19884407,Kiambu,Mini mart,2024-03-12,28,1.3,4840.0,0,0,0.25,0
DL-14029,Nyambura Traders,0776485932,26323354,Nakuru,Pharmacy,2025-09-03,10,3.2,11970.0,1,3,0.34,1
DL-11843,Wafula Enterprises,0794148123,24935399,Mombasa,Agrovet,2024-05-11,26,0.4,14400.0,1,0,0.0,0
DL-11358,Achieng Mini Mart,0744350137,10239826,Uasin Gishu,Mini mart,2024-05-11,26,2.6,3860.0,4,3,0.32,1
DL-14843,Wairimu Supplies,0795059241,12672798,Kisumu,General shop,2026-03-02,4,2.8,6250.0,0,3,0.27,0
DL-14010,Njeri Supplies,0760798427,10580914,Nakuru,General shop,2025-01-06,18,5.7,9280.0,1,4,0.16,0
DL-11407,Mutua Duka,0735311859,30067828,Kiambu,General shop,2025-01-06,18,2.1,4330.0,3,5,0.36,0
DL-13215,Wafula Duka,0740756558,16451529,Mombasa,General shop,2024-02-11,29,2.8,8280.0,2,2,0.45,0
DL-14819,Wafula Enterprises,0717089013,26409335,Nairobi,General shop,2023-08-15,35,3.3,7460.0,0,1,0.15,0
DL-12189,Mutua Duka,0759486446,19005593,Kiambu,General shop,2025-03-07,16,0.8,7630.0,1,1,0.44,0
DL-10471,Atieno Shop,0753647288,18067319,Nairobi,General shop,2023-12-13,31,0.5,2970.0,0,1,0.17,0
DL-14548,Omondi Mart,0773720246,32310898,Mombasa,General shop,2024-05-11,26,0.4,,4,2,0.0,0
DL-10006,Wafula Stores,0755047593,28756034,Kisumu,Pharmacy,2024-08-09,23,2.0,1820.0,2,5,0.33,1
DL-11416,Mutua Stores,0790109800,32877157,Meru,General shop,2025-01-06,18,0.5,13600.0,3,0,0.17,0
DL-11962,Wairimu Stores,0796383949,34080214,Nairobi,Pharmacy,2025-02-05,17,3.1,9830.0,6,7,0.27,1
DL-12994,Kiprop Supplies,0787221038,18966176,Nakuru,General shop,2025-04-06,15,2.3,,1,1,0.71,1
DL-10203,Omondi Stores,0715618608,32130749,Nairobi,Mini mart,2025-05-06,14,2.9,3790.0,1,1,0.14,0
DL-12098,Kamau Enterprises,0796585237,37367784,Kiambu,Pharmacy,2025-09-03,10,1.3,6460.0,1,3,0.62,0
DL-11867,Otieno Mini Mart,0758854736,19586150,Nairobi,General shop,2024-09-08,22,0.3,6090.0,1,1,1.0,0
DL-11155,Atieno Duka,0771894037,16995489,Nairobi,Electronics,2021-07-26,60,1.7,5600.0,2,1,0.65,0
DL-11071,Auma Stores,0745349452,31990118,Kiambu,Agrovet,2025-08-04,11,1.5,3710.0,0,1,0.53,0
DL-12670,Mwangi Traders,0748030355,38234920,Nairobi,General shop,2025-03-07,16,2.5,7270.0,4,4,0.17,1
DL-12294,Omondi Enterprises,0763349049,20327734,Nakuru,Mini mart,2024-12-07,19,2.6,7970.0,1,0,0.35,0
DL-14149,Auma Enterprises,0711463618,13552775,Mombasa,Pharmacy,2022-09-19,46,1.2,8890.0,2,0,0.07,0
DL-13261,Kamau Stores,0723943357,10817005,Nakuru,Hardware,2024-04-11,27,1.3,9750.0,2,2,0.0,0
DL-10544,Achieng Traders,0794723583,22231577,Nairobi,General shop,2026-01-31,5,1.4,3620.0,1,1,0.14,1
DL-14550,Mwangi Traders,0712900723,10334590,Kisumu,Mini mart,2025-03-07,16,2.7,7750.0,1,6,0.22,1
DL-12687,Njeri Duka,0726296004,25724914,Meru,General shop,2026-01-31,5,0.6,,1,0,0.0,0
DL-12155,Omondi Shop,0733983992,27028357,Nakuru,Electronics,2024-12-07,19,0.8,4080.0,2,1,0.44,1
DL-10601,Njeri Duka,0727155420,20299982,Kisumu,General shop,2025-07-05,12,0.3,2960.0,0,0,0.25,0
DL-10757,Barasa Enterprises,0743741956,37341645,Nairobi,General shop,2025-04-06,15,0.8,,1,0,0.0,0
DL-14455,Barasa Supplies,0761883986,17570964,Kiambu,General shop,2025-06-05,13,2.1,8090.0,1,0,0.48,0
DL-10199,Mutua Enterprises,0738206603,35955746,Kiambu,Pharmacy,2024-11-07,20,1.2,7070.0,1,1,0.33,0
DL-13870,Wafula Duka,0711988912,28027221,Nairobi,General shop,2023-10-14,33,0.7,,0,0,0.38,0
DL-11741,Auma Supplies,0793844574,32793115,Meru,Pharmacy,2025-04-06,15,1.6,4420.0,0,2,0.16,0
DL-10777,Njeri Stores,0782079291,18683381,Machakos,Pharmacy,2025-09-03,10,0.7,6350.0,1,0,0.57,0
DL-12931,Mutua Duka,0770301169,37158537,Nakuru,Mini mart,2026-01-31,5,1.0,4700.0,2,0,0.2,0
DL-10879,Kamau Mini Mart,0712877617,21996273,Kisumu,,2024-02-11,29,1.6,16850.0,0,3,0.26,0
DL-14525,Atieno Duka,0765161015,25761234,Nakuru,General shop,2026-04-01,3,0.3,11620.0,0,1,0.0,0
DL-10850,Chebet Enterprises,0728763552,26077181,Meru,Mini mart,2025-04-06,15,2.2,3400.0,0,0,0.54,0
DL-12152,Kiprop Traders,0775525106,15632530,Nakuru,Mini mart,2022-04-22,51,1.5,2150.0,2,1,0.22,0
DL-12832,Atieno Duka,0737681606,32925249,Kisumu,Mini mart,2024-11-07,20,1.4,4270.0,5,4,0.18,0
DL-10894,Mwangi Traders,0788513119,13632348,Mombasa,General shop,2025-06-05,13,2.1,4890.0,0,0,0.48,1
DL-12250,Auma Mini Mart,0720910132,32853259,Kiambu,General shop,2025-01-06,18,4.0,5820.0,7,4,0.08,0
DL-12656,Kiprop Enterprises,0711901338,35547032,Nairobi,Agrovet,2024-07-10,24,0.6,2020.0,2,1,0.14,0
DL-13042,Auma Enterprises,0716968426,32613502,Kiambu,Agrovet,2025-08-04,11,0.6,3180.0,1,1,0.14,0
DL-14906,Otieno Supplies,0763541492,31972796,Nakuru,Electronics,2024-07-10,24,0.2,15060.0,1,0,0.0,0
DL-14269,Mutua Enterprises,0714356886,36392044,Nairobi,Mini mart,2026-05-01,2,1.0,14380.0,0,0,0.0,0
DL-14638,Nyambura Shop,0721095245,18724193,Uasin Gishu,Pharmacy,2026-04-01,3,0.7,3340.0,1,0,0.5,0
DL-10015,Kiprop Mini Mart,0728223721,23143240,Machakos,General shop,2024-05-11,26,1.1,3300.0,3,2,0.46,0
DL-11340,Kiprop Shop,0767600011,34266849,Nairobi,General shop,2025-04-06,15,1.8,5860.0,0,0,0.23,0
DL-14356,Atieno Mart,0759650291,22391819,Uasin Gishu,General shop,2026-05-01,2,0.5,8010.0,1,1,0.0,0
DL-14841,Atieno Duka,0768157635,10856500,Nairobi,General shop,2025-01-06,18,2.1,8720.0,3,3,0.32,1
DL-11203,Omondi Duka,0733535826,18770428,Machakos,Electronics,2025-05-06,14,1.1,8340.0,1,1,0.31,0
DL-11272,Nyambura Mart,0714959606,24290340,Nakuru,General shop,2024-08-09,23,4.8,7240.0,3,4,0.25,0
DL-10534,Achieng Shop,0749183506,18097859,Nakuru,Mini mart,2025-12-02,7,0.1,2800.0,1,1,0.0,1
DL-11793,Nyambura Mini Mart,0724694661,36102365,Kisumu,Agrovet,2025-07-05,12,1.2,3450.0,2,2,0.29,0
DL-12852,Achieng Enterprises,0760128363,37761311,Meru,Hardware,2023-10-14,33,0.8,,2,2,0.22,0
DL-14990,Kiprop Duka,0739529378,22654149,Uasin Gishu,Agrovet,2025-10-03,9,3.1,5740.0,7,8,0.46,1
DL-12823,Auma Duka,0761362656,27417820,Kiambu,General shop,2024-09-08,22,1.0,6380.0,2,1,0.33,1
DL-14979,Njeri Mart,0760617940,23213951,Kiambu,Mini mart,2023-01-17,42,3.4,6230.0,4,7,0.07,1
DL-13017,Barasa Shop,0786580738,24736473,Machakos,Mini mart,2024-05-11,26,1.0,2300.0,0,0,0.42,0
DL-11259,Otieno Stores,0752412344,38477312,Kisumu,Mini mart,2024-03-12,28,0.4,2660.0,0,0,0.0,0
DL-10685,Achieng Stores,0730368421,28849689,Nairobi,Electronics,2023-11-13,32,0.6,6360.0,3,1,0.14,0
